DATES,Enjin Coin,Maker,Solana,Cardano,Monero,Litecoin,Dogecoin,Chainlink,Bitcoin,XRP,Bitcoin Cash,Polygon,Ethereum,Uniswap,VeChain,Curve DAO Token,Avalanche,Algorand,Stellar,IOTA,Cronos,Fantom,Flow,Tezos,Ethereum Classic,Dash,Internet Computer,Elrond,Polkadot,Binance Coin,Terra Classic,Stacks,Wrapped Bitcoin,Axie Infinity,TRON,Zcash,EOS,Hedera Hashgraph,Sand,Filecoin,Tether,Dai,USD Coin,Basic Attention Token,Cosmos,Cosmos.1,TerraUSD,Decentraland,Shiba Inu,Aave
2023-04-12,0.4142,720.6001,,0.4033,161.76,92.036,0.0827,7.2039,29968.01,0.5036,128.77,1.0996,1908.685,5.9231,0.0244,1.0289,18.09,0.2137,0.1034,0.223,0.068,0.4983,0.9785,1.0956,22.291,56.513,5.395,40.4935,6.3906,319.4,0.000125,0.8878,,8.5629,0.0649,39.29,1.2021,0.064,0.6423,5.9056,1.0008,0.9999,0.9992,0.2755,11.284,11.284,,0.6012,1.096e-05,78.8
2023-04-13,0.428,747.5751,,0.4284,162.075,94.174,0.0869,7.4543,30285.33,0.5128,130.72,1.1304,2008.625,6.1945,0.0252,1.0658,18.83,0.2186,0.1051,0.2219,0.0689,0.5069,1.018,1.1174,22.336,57.624,5.456,41.1844,6.5559,318.3505,0.000123,0.8852,,8.7627,0.0651,41.488,1.2591,0.0664,0.6627,6.0456,1.001,0.9998,1.0,0.28,11.7926,11.7926,,0.6147,1.11e-05,80.47
2023-04-14,0.4404,775.9551,,0.437,161.975,96.456,0.0885,7.7826,30470.31,0.5266,132.55,1.1655,2107.063,6.3531,0.0259,1.094,18.97,0.2272,0.1076,0.2256,0.0705,0.5117,1.0475,1.1525,22.434,59.167,5.504,43.0555,6.726,329.4103,0.000126,0.8787,,9.06,0.0663,42.299,1.2543,0.0671,0.6822,6.206,1.0007,0.9983,1.0,0.2847,12.363,12.363,,0.6386,1.128e-05,82.61
2023-04-15,0.442,767.5051,,0.4506,161.605,96.278,0.0882,7.9567,30312.22,0.5185,132.64,1.1719,2088.715,6.2548,0.0256,1.0857,19.05,0.2283,0.1061,0.2241,0.0712,0.5062,1.052,1.1553,22.272,59.447,5.725,43.276,6.7596,328.7503,0.000127,0.8531,,9.0168,0.0661,42.805,1.2411,0.068,0.6795,6.39,0.9998,0.9999,1.0,0.2873,12.296,12.296,,0.6294,1.131e-05,82.597
2023-04-16,0.4484,792.2469,,0.4526,163.385,101.255,0.0914,8.1039,30361.0,0.5217,135.75,1.1749,2122.607,6.3076,0.0263,1.0885,19.77,0.2327,0.1075,0.229,0.0726,0.5165,1.068,1.176,22.343,62.639,6.12,43.5935,6.832,348.75,0.000125,0.8775,,9.27,0.0665,42.94,1.2455,0.0696,0.6937,6.317,1.0009,0.9997,1.0,0.2922,12.812,12.812,,0.6434,1.163e-05,82.66
2023-04-17,0.446,780.6901,,0.4356,160.35,98.413,0.0918,8.2307,29459.36,0.5113,131.68,1.1608,2076.913,6.1387,0.0254,1.0519,20.6557,0.221,0.1044,0.2213,0.0696,0.5201,1.031,1.1459,21.706,58.567,6.141,43.5975,6.6915,341.5,0.000126,0.8381,,9.148,0.0659,41.762,1.2093,0.0662,0.6797,6.114,1.0005,0.9999,0.9997,0.2797,12.485,12.485,,0.66,1.139e-05,81.5305
2023-04-18,0.4506,779.9001,,0.4423,162.695,101.388,0.0931,8.6139,30422.0,0.5238,133.02,1.1685,2093.297,6.3311,0.0263,1.071,21.0865,0.2209,0.1045,0.2266,0.0724,0.5329,1.0575,1.16,21.793,60.33,6.755,43.3565,6.9012,343.0,0.000124,0.8524,,9.38,0.0665,42.591,1.2167,0.0684,0.6988,6.258,1.0005,0.9982,1.0,0.2845,12.543,12.543,,0.6793,1.156e-05,81.5225
2023-04-19,0.4159,731.6301,,0.4181,156.765,93.299,0.0891,7.9611,29249.26,0.4943,126.74,1.1049,1980.888,5.8953,0.0243,0.9639,19.44,0.2021,0.0986,0.2092,0.0691,0.4809,0.971,1.072,20.478,53.84,6.254,40.36,6.3873,323.33,0.000119,0.7808,,8.61,0.0659,38.758,1.1127,0.0635,0.6477,5.765,1.0004,0.9986,1.0,0.265,11.8615,11.8615,,0.6265,1.1e-05,74.665
2023-04-20,0.3934,713.8151,,0.4022,152.775,88.328,0.0833,7.5532,28203.91,0.4712,122.54,1.048,1938.015,5.7727,0.0231,0.9464,18.47,0.1904,0.0953,0.2057,0.0678,0.4626,0.9395,1.0315,20.028,51.967,5.924,39.39,6.1233,317.9,0.00011,0.7325,,8.19,0.0654,38.106,1.0731,0.0616,0.6148,5.532,1.0,0.9999,0.9999,0.2548,11.4565,11.4565,,0.5898,1.06e-05,72.38
2023-04-21,0.3784,677.9801,,0.3802,150.615,84.656,0.0773,7.033,27272.1,0.4415,118.62,1.0084,1837.886,5.4246,0.022,0.9134,16.8,0.1836,0.0924,0.1984,0.0683,0.4202,0.8985,0.9943,19.134,49.244,5.409,37.74,5.7865,317.05,0.000105,0.6768,,7.86,0.0645,35.963,1.0357,0.059,0.5831,5.147,0.9998,1.0021,1.0003,0.2449,10.662,10.662,,0.5582,1.013e-05,68.4975
2023-04-22,0.3933,698.7051,,0.395,155.89,86.964,0.0803,7.1409,27645.8,0.4699,122.02,1.0222,1869.625,5.4931,0.0226,0.9295,17.16,0.1899,0.0952,0.202,0.068,0.4329,0.9205,1.0278,20.267,50.545,5.5689,39.0355,5.9519,323.1334,0.000111,0.7141,,8.0161,0.066,37.506,1.071,0.061,0.5956,5.2875,1.0005,1.0001,1.0003,0.2539,10.9995,10.9995,,0.5671,1.043e-05,70.45
2023-04-23,0.3817,681.1651,,0.3855,156.985,86.218,0.0782,6.9842,27508.33,0.4612,118.98,0.9904,1849.064,5.3885,0.0221,0.9354,16.683,0.186,0.094,0.1975,0.0677,0.4204,0.888,1.0122,19.558,50.295,5.3669,38.7155,5.8644,328.4501,0.000109,0.7022,,7.7998,0.0666,36.549,1.0477,0.06,0.5767,5.205,0.9999,1.0,0.9998,0.2517,10.812,10.812,,0.5529,1.024e-05,69.513
2023-04-24,0.3918,684.6151,,0.3834,158.065,88.157,0.0784,7.1031,27460.55,0.4621,119.31,0.9929,1839.883,5.3663,0.0222,0.9323,17.02,0.1852,0.0935,0.1989,0.0668,0.4206,0.9125,1.0068,19.365,50.246,5.3756,38.798,5.9284,331.9,0.000111,0.7403,,7.916,0.0662,36.98,1.0465,0.0601,0.5825,5.2716,1.0007,1.0004,1.0,0.2493,10.82,10.82,,0.5551,1.028e-05,69.78
2023-04-25,0.3965,687.7538,,0.3896,159.05,91.262,0.0794,7.2011,27979.6,0.4698,119.21,0.9831,1860.495,5.4018,0.0226,0.931,17.51,0.1868,0.0947,0.201,0.0687,0.4219,0.9005,1.009,19.503,50.891,5.475,38.124,5.9497,335.7001,0.000111,0.7436,,7.9536,0.0659,36.811,1.0491,0.061,0.5929,5.3059,1.0002,1.0002,1.0002,0.249,10.9755,10.9755,,0.5571,1.04e-05,70.43
2023-04-26,0.3819,684.0901,,0.3924,156.295,88.119,0.0782,7.0028,28417.5,0.4552,116.53,0.9817,1866.744,5.2909,0.0219,0.912,17.01,0.179,0.0928,0.1949,0.072,0.4165,0.879,1.0003,19.162,49.614,5.2676,41.65,5.813,331.1976,0.000106,0.732,,7.7149,0.065,36.281,1.0124,0.06,0.5663,5.177,1.0004,1.0,1.0,0.2456,10.621,10.621,,0.5364,1.013e-05,68.9202
2023-04-27,0.401,705.4901,,0.4111,156.055,89.865,0.0802,7.1826,29633.43,0.4676,117.63,1.0148,1919.935,5.5792,0.0227,0.9507,17.81,0.1844,0.0946,0.2021,0.0751,0.4314,0.9055,1.0357,19.863,51.339,5.7169,44.05,5.9946,327.0004,0.000109,0.7464,,7.9795,0.0659,38.152,1.0309,0.0613,0.5883,5.4159,1.0003,0.9997,1.0,0.256,11.665,11.665,,0.5571,1.034e-05,71.368
2023-04-28,0.394,699.7101,,0.4053,154.495,89.63,0.0805,7.0596,29354.75,0.4772,117.96,0.999,1896.88,5.5187,0.0225,0.9223,17.5775,0.1838,0.0948,0.2,0.0775,0.4234,0.904,1.0187,19.7,50.584,6.0475,43.5485,5.9328,324.7001,0.000109,0.7096,,7.9707,0.0666,37.742,1.042,0.0605,0.5838,5.3743,1.0005,0.9999,1.0003,0.2525,11.654,11.654,,0.5496,1.024e-05,71.7665
2023-04-29,0.3957,710.6601,,0.4038,154.74,90.74,0.0815,7.1937,29242.06,0.478,119.56,1.0083,1904.16,5.6208,0.0227,0.9348,17.5031,0.1833,0.0953,0.2046,0.0758,0.4301,0.905,1.0267,19.969,51.437,6.5943,41.854,6.0363,322.5,0.000112,0.7244,,8.0142,0.0675,38.496,1.0398,0.0607,0.5933,5.669,1.0006,0.9999,1.0006,0.2534,11.702,11.702,,0.5549,1.028e-05,72.037
2023-04-30,0.386,695.1601,,0.3975,156.145,88.557,0.0798,7.0624,29347.96,0.4733,118.23,0.9843,1893.072,5.4766,0.0222,0.9066,17.21,0.1807,0.0947,0.2012,0.0737,0.4242,0.889,1.006,19.371,50.033,6.4272,41.105,5.8827,335.57,0.000111,0.7211,,7.9348,0.0676,37.579,1.022,0.0642,0.58,5.4209,1.0007,1.0015,1.0009,0.2472,11.49,11.49,,0.5436,1.011e-05,70.6645
2023-05-01,0.3703,696.3601,,0.3824,151.925,86.138,0.0779,6.8255,27683.13,0.4599,115.6,0.9536,1807.518,5.2781,0.0213,0.8776,16.51,0.1753,0.0919,0.1915,0.0696,0.4066,0.8365,0.972,19.055,48.827,5.6828,41.42,5.6093,327.55,0.000104,0.6734,,7.507,0.0683,36.189,1.0001,0.059,0.553,5.251,0.9999,0.9998,1.0007,0.2345,10.879,10.879,,0.5203,9.86e-06,68.08
2023-05-02,0.3781,699.7192,,0.3923,153.075,88.147,0.0789,6.9851,28695.82,0.4644,119.29,0.9756,1870.629,5.3436,0.0211,0.9037,16.8765,0.1791,0.0935,0.1942,0.0726,0.4174,0.862,0.992,19.268,49.239,5.723,40.711,5.7189,322.8951,0.000106,0.761,,7.626,0.0692,36.743,1.0241,0.059,0.5683,5.2885,1.0007,0.9999,1.0,0.2385,11.0386,11.0386,,0.5304,1.001e-05,69.21
2023-05-03,0.3778,690.6701,,0.3847,153.78,87.121,0.0782,7.0508,28528.95,0.457,117.7,0.9965,1873.88,5.3047,0.0206,0.9645,17.09,0.1785,0.0929,0.1964,0.0712,0.4282,0.854,0.9861,19.399,48.515,5.7998,39.623,5.6839,324.0,0.000103,0.7887,,7.5685,0.0692,36.708,1.019,0.0574,0.5658,5.29,1.0003,1.0017,0.9999,0.2395,10.935,10.935,,0.5337,9.96e-06,70.3715
2023-05-04,0.38,688.7551,,0.3867,155.89,88.025,0.0784,6.9816,28884.06,0.4601,117.25,0.985,1878.281,5.2289,0.0207,0.9258,16.89,0.1761,0.0934,0.1957,0.0703,0.428,0.8815,0.9909,19.262,49.375,5.987,39.3555,5.6449,324.8,0.000104,0.7476,,7.549,0.0693,36.375,1.0042,0.0573,0.5636,5.2556,1.0004,1.0008,0.9999,0.2389,10.94,10.94,,0.5337,9.93e-06,70.7153
2023-05-05,0.384,726.1211,,0.3943,157.795,88.601,0.0793,7.2657,29524.75,0.4667,119.82,1.0002,1989.845,5.5271,0.0212,0.9639,17.3615,0.1822,0.0943,0.2008,0.0695,0.4345,0.881,1.0257,19.603,48.757,5.991,39.954,5.8674,328.0,0.000102,0.7237,,7.732,0.0709,37.158,1.0118,0.0583,0.5735,5.253,1.0008,1.0,1.002,0.2438,11.252,11.252,,0.5358,9.95e-06,73.7012
2023-05-06,0.3691,690.7397,,0.3798,156.205,83.809,0.0772,6.9678,28851.54,0.4577,117.29,0.9816,1898.57,5.3131,0.0203,0.9083,16.67,0.1748,0.0923,0.1936,0.068,0.4132,0.8495,0.9855,19.051,45.829,5.5751,39.44,5.6589,325.1,9.6e-05,0.7126,,7.3933,0.0702,36.025,0.9874,0.057,0.55,5.0916,1.0018,1.0,1.0004,0.2337,10.9,10.9,,0.5175,9.51e-06,70.06
2023-05-07,0.369,702.5601,,0.381,157.51,84.671,0.0772,7.0329,28953.02,0.4572,117.15,0.9771,1919.782,5.3817,0.0205,0.898,16.83,0.1749,0.0928,0.1931,0.0692,0.4164,0.85,0.9897,18.943,47.259,5.617,39.712,5.6911,328.1,9.5e-05,0.7339,,7.352,0.0698,35.499,0.9866,0.0569,0.5477,5.089,1.0017,1.0011,1.0121,0.2305,11.0315,11.0315,,0.5148,9.46e-06,69.487
2023-05-08,0.337,669.1985,,0.3628,150.39,76.98,0.0719,6.5807,27562.71,0.4231,110.71,0.8986,1841.54,4.9346,0.0198,0.8261,15.3,0.1633,0.0886,0.1812,0.0662,0.372,0.7595,0.91,18.205,41.619,5.261,37.1622,5.3125,323.1,8.3e-05,0.736,,6.7422,0.0679,32.668,0.8967,0.0538,0.5008,4.489,1.0008,0.9998,0.9999,0.2108,10.732,10.732,,0.4705,8.87e-06,64.44
2023-05-09,0.3419,675.2951,,0.363,153.55,79.596,0.0728,6.5008,27659.74,0.4253,121.84,0.8726,1849.458,4.9644,0.0192,0.8326,15.2814,0.1641,0.0888,0.1801,0.0653,0.3654,0.773,0.9037,18.767,41.849,5.249,37.6735,5.3093,313.4,8.5e-05,0.6899,,6.9,0.0688,33.089,0.9143,0.0537,0.504,4.5,1.0003,1.0008,1.0041,0.2177,10.349,10.349,,0.4623,8.98e-06,64.116
2023-05-10,0.3547,667.6601,,0.372,155.065,81.839,0.0737,6.6372,27875.64,0.4319,116.44,0.8831,1858.673,5.1043,0.0197,0.8499,15.6325,0.1696,0.0896,0.1821,0.0658,0.3849,0.7965,0.9211,19.009,43.729,5.3791,38.397,5.5096,317.6,9.5e-05,0.6673,,7.0404,0.0696,33.616,0.918,0.0548,0.521,4.6536,1.0011,0.9998,1.0003,0.2208,11.031,11.031,,0.4805,9.09e-06,65.526
2023-05-11,0.3305,617.7451,,0.3578,152.755,80.008,0.0709,6.3623,27009.45,0.4194,112.81,0.845,1796.363,5.0514,0.019,0.7952,14.99,0.1622,0.0901,0.1756,0.0629,0.3661,0.75,0.8869,18.091,40.827,5.0109,37.26,5.2974,307.3,8.4e-05,0.6215,,6.744,0.0675,32.325,0.8817,0.0512,0.4944,4.2977,1.0005,0.9999,0.9998,0.2156,10.965,10.965,,0.4511,8.66e-06,61.94
2023-05-12,0.332,634.91,,0.3616,151.775,79.663,0.0713,6.5093,26447.7,0.4268,114.63,0.854,1788.68,5.1275,0.019,0.8035,15.0011,0.1619,0.0886,0.1775,0.0619,0.3658,0.7455,0.88,18.067,40.138,5.1508,36.937,5.2769,305.4,9e-05,0.6261,,6.6774,0.0686,32.707,0.8636,0.0514,0.498,4.3425,1.0004,1.0005,1.0001,0.2131,11.007,11.007,,0.4491,8.74e-06,62.127
2023-05-13,0.3316,632.9851,,0.3659,153.315,80.721,0.072,6.5198,26918.96,0.425,113.33,0.8523,1803.908,5.121,0.0193,0.8067,14.98,0.1631,0.0888,0.1764,0.0625,0.3673,0.7505,0.888,18.267,40.831,5.1192,38.4,5.3476,309.9001,8.9e-05,0.6228,,6.783,0.0692,32.832,0.8736,0.0514,0.5018,4.379,1.0005,1.0,1.0,0.216,10.905,10.905,,0.4513,8.72e-06,62.368
2023-05-14,0.3331,626.6451,,0.3693,153.825,82.644,0.0719,6.5137,26952.65,0.4255,114.63,0.8566,1799.203,5.1237,0.0192,0.802,14.96,0.1626,0.0883,0.1761,0.0632,0.367,0.7505,0.8851,18.096,41.387,5.1786,38.4,5.3492,311.4,9e-05,0.6294,,6.7636,0.0692,32.655,0.8711,0.0515,0.5014,4.4258,1.0002,1.0001,1.0003,0.2149,10.922,10.922,,0.4538,8.77e-06,62.211
2023-05-15,0.3319,638.2451,,0.369,153.14,87.712,0.0723,6.6841,27354.85,0.4277,116.73,0.8647,1826.328,5.142,0.0195,0.8289,15.16,0.1665,0.0882,0.1801,0.0643,0.3845,0.7645,0.892,18.375,42.652,5.2663,38.606,5.3416,313.4,9e-05,0.6392,,6.8091,0.0703,33.26,0.8835,0.0526,0.5053,4.4634,1.0003,0.9999,1.0005,0.2224,10.9058,10.9058,,0.4689,8.86e-06,63.186
2023-05-16,0.3414,628.7251,,0.3655,150.86,89.472,0.0722,6.6465,26956.57,0.4247,116.35,0.8412,1821.417,5.1139,0.0193,0.8251,14.8054,0.1681,0.0871,0.1808,0.0631,0.3765,0.7615,0.8911,18.138,43.379,5.2106,37.374,5.2699,310.75,8.9e-05,0.6346,,6.7648,0.0703,32.96,0.8873,0.0521,0.5112,4.4066,1.0008,1.0,0.9998,0.221,10.768,10.768,,0.4721,8.72e-06,62.337
2023-05-17,0.3544,638.2001,,0.3764,151.6,94.462,0.0751,6.7465,27337.78,0.4468,117.7,0.893,1826.66,5.2797,0.0199,0.836,15.25,0.173,0.0883,0.1853,0.0637,0.389,0.7955,0.9119,18.575,44.51,5.375,37.7695,5.417,313.45,9.1e-05,0.6604,,7.31,0.0712,34.087,0.9047,0.0533,0.5329,4.54,1.0,0.9999,0.9998,0.2259,10.927,10.927,,0.5165,8.81e-06,64.403
2023-05-18,0.3415,622.6401,,0.3717,150.07,90.574,0.0725,6.5062,26726.05,0.4602,113.87,0.8544,1796.775,5.2871,0.0194,0.8139,14.57,0.1645,0.0889,0.1818,0.0629,0.371,0.7705,0.898,18.107,43.596,5.209,36.934,5.3188,308.7,9e-05,0.6517,,6.9988,0.0704,33.338,0.8815,0.052,0.5213,4.429,1.0001,0.9994,1.001,0.2223,10.631,10.631,,0.4995,8.61e-06,65.166
2023-05-19,0.3355,628.5501,,0.3674,150.21,91.5,0.0735,6.5177,26839.54,0.4651,115.22,0.8687,1812.599,5.3313,0.0196,0.8268,14.69,0.1655,0.0889,0.1831,0.0628,0.3701,0.773,0.8982,18.29,44.7,5.313,36.8715,5.3675,308.05,8.9e-05,0.6635,,6.9888,0.0705,33.399,0.8795,0.0527,0.5314,4.4995,1.0002,0.9999,1.0007,0.2233,10.5495,10.5495,,0.4907,8.66e-06,65.3155
2023-05-20,0.3462,624.8311,,0.3655,150.265,92.01,0.0736,6.5087,27024.24,0.4675,116.31,0.8741,1817.24,5.284,0.0194,0.8304,14.615,0.1643,0.0885,0.1785,0.0627,0.372,0.7675,0.9014,18.417,44.606,5.2038,37.314,5.419,310.3,8.8e-05,0.6716,,7.0359,0.0726,33.045,0.8787,0.0531,0.5275,4.497,1.0002,0.9999,0.9999,0.2207,10.576,10.576,,0.4904,8.71e-06,65.2085
2023-05-21,0.3376,623.3001,,0.3598,149.995,91.74,0.0721,6.4157,26851.07,0.4595,114.64,0.8592,1805.955,5.1452,0.019,0.8341,14.3521,0.1616,0.0884,0.1764,0.0621,0.3636,0.745,0.8978,17.969,43.945,5.0435,36.637,5.294,308.05,8.9e-05,0.6469,,6.855,0.0753,32.291,0.8506,0.0522,0.5157,4.409,1.0001,0.9997,1.0,0.2197,10.4642,10.4642,,0.4803,8.54e-06,63.8765
2023-05-22,0.339,629.0401,,0.3699,152.48,90.908,0.0731,6.5307,26899.28,0.4613,115.05,0.8731,1818.377,5.0797,0.0194,0.8542,14.7643,0.1616,0.0883,0.1835,0.0621,0.3636,0.7575,0.892,18.323,44.014,5.1095,36.6245,5.3194,310.3,8.8e-05,0.6323,,6.9117,0.0784,32.061,0.8555,0.0521,0.5138,4.416,0.9999,0.9999,1.0008,0.2254,10.4885,10.4885,,0.4814,8.78e-06,64.595
2023-05-23,0.3395,633.7801,,0.3713,151.375,90.885,0.0728,6.5247,27223.3,0.4643,115.71,0.8871,1854.665,5.0902,0.0194,0.8717,14.698,0.1626,0.0881,0.1921,0.0621,0.3651,0.7695,0.8898,18.377,43.378,5.048,36.4644,5.3904,313.65,8.8e-05,0.6367,,6.9156,0.0783,32.352,0.8592,0.0521,0.5107,4.506,1.0007,0.9995,1.0006,0.2235,10.5114,10.5114,,0.4788,8.9e-06,65.368
2023-05-24,0.327,618.9851,,0.3642,150.105,85.686,0.071,6.3738,26401.81,0.454,112.35,0.8735,1804.76,4.9773,0.0193,0.8288,14.1903,0.1552,0.0865,0.1904,0.06,0.3333,0.746,0.8737,17.84,41.403,4.8436,36.006,5.2645,306.3,8.7e-05,0.597,,6.69,0.0773,31.186,0.837,0.0509,0.5001,4.4727,0.9998,0.9998,0.9999,0.2176,10.41,10.41,,0.4609,8.54e-06,63.964
2023-05-25,0.3307,625.72,,0.359,151.41,85.327,0.0708,6.3163,26490.2,0.4525,112.04,0.8911,1810.14,4.9432,0.0194,0.8225,14.1001,0.1507,0.0869,0.194,0.0597,0.3334,0.744,0.8728,17.738,41.822,4.843,35.757,5.2661,305.18,8.3e-05,0.584,,6.95,0.0773,31.82,0.8464,0.0508,0.5088,4.4097,1.0001,1.0001,1.0004,0.2172,10.4695,10.4695,,0.4681,8.56e-06,63.746
2023-05-26,0.3324,626.2501,,0.3654,151.17,87.819,0.0711,6.397,26759.28,0.4681,113.64,0.9246,1835.37,4.9965,0.0193,0.8629,14.3771,0.1504,0.0881,0.1953,0.0602,0.3313,0.7525,0.8832,18.129,42.141,4.8635,36.0825,5.2603,306.85,8.6e-05,0.6079,,6.8956,0.0765,32.943,0.8876,0.0519,0.5196,4.45,1.0004,0.999,1.0008,0.2184,10.559,10.559,,0.4672,8.56e-06,65.03
2023-05-27,0.3315,630.1151,,0.3655,151.24,88.668,0.0716,6.44,26760.83,0.4719,113.78,0.9197,1828.167,5.0148,0.0199,0.8504,14.46,0.1505,0.0878,0.1959,0.0599,0.33,0.745,0.8933,18.326,42.571,4.8587,36.0095,5.3293,305.65,8.5e-05,0.6077,,6.9079,0.0771,32.459,0.8825,0.0515,0.5227,4.4962,1.0003,0.9994,0.9999,0.2197,10.499,10.499,,0.4685,8.57e-06,65.22
2023-05-28,0.3395,640.2001,,0.3771,156.005,90.457,0.0727,6.5766,27564.04,0.4779,114.81,0.931,1854.135,5.0759,0.0202,0.8475,14.72,0.1517,0.0881,0.2017,0.0598,0.341,0.7625,0.9111,18.352,43.398,4.931,36.629,5.461,308.8,8.5e-05,0.6177,,7.0979,0.0769,33.708,0.9023,0.0531,0.5552,4.601,1.0003,0.9999,0.9999,0.2233,10.7731,10.7731,,0.4825,8.75e-06,67.351
2023-05-29,0.3279,638.2251,,0.3793,154.175,91.418,0.0732,6.6498,27693.13,0.4887,115.23,0.9145,1893.683,5.1225,0.0204,0.856,14.47,0.152,0.089,0.2084,0.0605,0.3354,0.7535,0.9328,18.342,43.665,4.8831,36.99,5.475,306.8842,8.7e-05,0.634,,7.24,0.0764,34.113,0.9058,0.0528,0.5462,4.628,1.0001,1.0001,0.9999,0.2227,10.7329,10.7329,,0.478,8.76e-06,67.37
2023-05-30,0.335,643.959,,0.3782,153.52,91.98,0.0724,6.6552,27772.51,0.5236,114.65,0.9052,1904.0,5.1552,0.021,0.8385,14.51,0.1519,0.0906,0.2071,0.0599,0.3289,0.7485,0.9383,18.31,44.302,4.855,37.041,5.4489,307.8328,8.5e-05,0.631,,7.09,0.0764,34.089,0.9115,0.0527,0.5596,4.8478,1.0004,0.9989,0.9999,0.2198,10.8408,10.8408,,0.4805,8.69e-06,66.805
2023-05-31,0.3237,634.91,,0.3756,146.73,89.66,0.0715,6.4811,27117.1,0.5145,112.83,0.8899,1865.85,5.0205,0.0203,0.8122,14.03,0.1465,0.0912,0.1977,0.0594,0.3105,0.718,0.9008,17.921,41.655,4.6557,36.474,5.3101,300.5763,8.4e-05,0.5955,,6.8754,0.0759,32.165,0.8893,0.051,0.5295,4.6646,1.0002,0.9999,0.9999,0.2126,10.482,10.482,,0.4617,8.46e-06,63.562
2023-06-01,0.3295,643.0201,,0.3658,148.495,94.714,0.0718,6.4013,26868.32,0.5085,113.31,0.8907,1869.498,5.0053,0.0199,0.813,14.13,0.1479,0.0913,0.2069,0.0586,0.3132,0.72,0.8913,17.829,42.312,4.6868,37.0281,5.221,299.0147,8.5e-05,0.6019,,6.9766,0.0749,31.734,0.8876,0.0505,0.5591,4.727,1.0002,0.9994,0.9999,0.216,10.3466,10.3466,,0.4767,8.5e-06,63.02
2023-06-02,0.3328,669.1401,,0.3779,145.845,95.069,0.0727,6.4601,27183.62,0.5251,114.68,0.8973,1905.055,5.0726,0.0199,0.8568,14.4759,0.1515,0.0922,0.1995,0.0593,0.3224,0.726,0.9049,18.112,42.698,4.8113,37.59,5.2743,307.55,8.4e-05,0.6122,,7.1,0.0769,31.945,0.9056,0.0507,0.5672,4.9668,1.0002,0.9995,1.0001,0.2181,10.623,10.623,,0.4832,8.62e-06,63.69
2023-06-03,0.3229,675.3201,,0.3745,147.61,95.81,0.0724,6.3985,27071.27,0.5216,114.6,0.8974,1888.427,5.072,0.0197,0.8466,14.5441,0.1513,0.0921,0.2076,0.0593,0.3193,0.722,0.919,18.265,42.886,4.774,37.9533,5.2768,301.7146,8.3e-05,0.6147,,7.1491,0.0814,32.148,0.9089,0.0502,0.5684,4.8225,1.0004,1.0,0.9998,0.2185,10.664,10.664,,0.4838,8.56e-06,63.27
2023-06-04,0.338,691.0479,,0.381,148.575,95.905,0.073,6.5232,27249.75,0.5453,116.87,0.9039,1904.54,5.0536,0.0201,0.8607,14.9,0.1532,0.0924,0.2066,0.061,0.3286,0.735,0.9333,18.378,43.347,4.8635,38.35,5.3514,301.5548,0.00011,0.6211,,7.27,0.082,32.23,0.923,0.0508,0.5976,4.6876,1.0003,1.0,1.0,0.223,10.828,10.828,,0.5126,8.65e-06,63.725
2023-06-05,0.306,654.8001,,0.3508,142.695,87.67,0.0662,6.068,25641.7,0.5069,108.33,0.8373,1805.293,4.7278,0.0186,0.7789,13.91,0.1377,0.088,0.1842,0.0581,0.2903,0.662,0.8588,16.944,39.514,4.326,35.8755,5.0867,269.3554,9.1e-05,0.5429,,6.6377,0.0776,29.303,0.8376,0.0481,0.5178,4.202,1.0,0.9999,1.0,0.2033,10.045,10.045,,0.4577,7.96e-06,59.509
2023-06-06,0.3221,649.9801,,0.3527,146.605,90.198,0.0704,6.2794,26945.16,0.523,113.44,0.8185,1876.885,4.7658,0.0188,0.7875,14.6,0.1365,0.0887,0.1805,0.0594,0.3024,0.6715,0.8807,17.545,39.732,4.3888,36.7685,5.2123,280.2729,9.6e-05,0.5858,,6.71,0.078,30.123,0.8926,0.049,0.5308,4.382,1.0001,0.9986,1.0004,0.2068,10.191,10.191,,0.4601,8.13e-06,61.67
2023-06-07,0.299,624.8401,,0.3233,144.16,88.883,0.0674,5.999,26363.47,0.524,111.33,0.771,1841.925,4.5267,0.018,0.7648,14.1348,0.1261,0.0879,0.18,0.0588,0.2924,0.6315,0.8507,16.912,38.977,4.1918,35.37,5.028,258.874,9.8e-05,0.6303,,6.2382,0.0768,28.86,0.8589,0.0484,0.4918,4.1243,1.0,1.0,0.9999,0.1993,9.458,9.458,,0.4185,7.87e-06,59.2885
2023-06-08,0.3022,629.3201,,0.325,143.08,88.553,0.0679,6.0206,26645.5,0.5271,111.78,0.7833,1853.288,4.6445,0.018,0.7666,14.0,0.1238,0.0873,0.178,0.0589,0.2981,0.6285,0.8415,17.017,39.998,4.203,35.1015,5.0269,257.4025,0.0001,0.6447,,6.266,0.0779,29.608,0.8892,0.0481,0.4883,4.118,1.0001,0.9997,1.0004,0.198,9.509,9.509,,0.4203,7.97e-06,60.204
